"result_creator","result_id","task_id","num_annot","inside","resized","outer","inner"
"essatetig",28605,173,2,True,True,9.035304747107915,1.821568760358685
"furuqzibumehew",28606,173,2,True,True,7.820655652889584,4.342280037386591
"axdimodpevtiqdeken",28607,173,1,False,False,"",""
"furuqzibumehew",28608,173,2,True,True,9.332023288304436,4.850164741123479
"itseidlaelextu",28609,173,1,False,False,"",""
"itseidlaelextu",28610,173,1,False,False,"",""
"itseidlaelextu",28611,173,1,False,False,"",""
"itseidlaelextu",28612,173,1,False,False,"",""
"itseidlaelextu",28613,173,1,False,False,"",""
"itseidlaelextu",28614,173,1,False,False,"",""
"wawaseguadtimuj",28615,173,2,True,True,8.422244549283109,2.145545984544659
"itseidlaelextu",28616,173,1,False,False,"",""
"itseidlaelextu",28617,173,1,False,False,"",""
"itseidlaelextu",28618,173,1,False,False,"",""
"itseidlaelextu",28619,173,1,False,False,"",""
"wawaseguadtimuj",28620,347,1,False,False,"",""
"tihihdi",28621,347,2,True,True,19.481167811859976,4.397615057895142
"selcholemusowitirqua",28622,347,2,True,True,15.413166921495504,5.635932525363258
"furuqzibumehew",28623,347,2,True,True,12.810332038766251,5.685832877664661
"wawaseguadtimuj",28624,347,2,True,True,16.606394817497037,4.592043452765816
"essatetig",28625,347,2,True,True,16.291788585115395,5.158582228313569
"furuqzibumehew",28626,347,2,True,True,13.282328016931125,6.809705856671798
"axdimodpevtiqdeken",28627,347,2,True,False,23.7582944427728,4.023101153920834
"furuqzibumehew",28628,347,2,True,True,11.63919709144724,6.957799319134206
"itseidlaelextu",28629,347,1,False,False,"",""
"itseidlaelextu",28630,347,1,False,False,"",""
"itseidlaelextu",28631,347,1,False,False,"",""
"itseidlaelextu",28632,347,1,False,False,"",""
"itseidlaelextu",28633,347,1,False,False,"",""
"itseidlaelextu",28634,347,1,False,False,"",""
"wawaseguadtimuj",28635,347,2,True,True,12.634296512768492,4.943039817659397
"itseidlaelextu",28636,347,1,False,False,"",""
"itseidlaelextu",28637,347,1,False,False,"",""
"itseidlaelextu",28638,347,1,False,False,"",""
"itseidlaelextu",28639,347,1,False,False,"",""
"wawaseguadtimuj",28640,1937,1,False,False,"",""
"tihihdi",28641,1937,2,True,True,24.891706778136697,8.35626632359899
"selcholemusowitirqua",28642,1937,1,False,False,"",""
"furuqzibumehew",28643,1937,2,True,True,21.461659313320613,13.93205852849265
"wawaseguadtimuj",28644,1937,2,True,True,16.108260813607284,9.19518109057293
"essatetig",28645,1937,2,True,True,23.920988319554546,9.122613936541294
"furuqzibumehew",28646,1937,1,False,False,"",""
"axdimodpevtiqdeken",28647,1937,1,False,False,"",""
"furuqzibumehew",28648,1937,2,True,True,21.414012978587945,12.793283926194038
"itseidlaelextu",28649,1937,1,False,False,"",""
"itseidlaelextu",28650,1937,1,False,False,"",""
"itseidlaelextu",28651,1937,1,False,False,"",""
"itseidlaelextu",28652,1937,1,False,False,"",""
"itseidlaelextu",28653,1937,1,False,False,"",""
"itseidlaelextu",28654,1937,1,False,False,"",""
"wawaseguadtimuj",28655,1937,2,True,True,14.806925202907681,6.822145554776867
"itseidlaelextu",28656,1937,1,False,False,"",""
"itseidlaelextu",28657,1937,1,False,False,"",""
"itseidlaelextu",28658,1937,1,False,False,"",""
"itseidlaelextu",28659,1937,1,False,False,"",""
"wawaseguadtimuj",28660,220,1,False,False,"",""
"tihihdi",28661,220,2,True,True,11.267371139484998,4.0748093335883535
"selcholemusowitirqua",28662,220,1,False,False,"",""
"furuqzibumehew",28663,220,1,False,False,"",""
"wawaseguadtimuj",28664,220,1,False,False,"",""
"essatetig",28665,220,2,True,True,4.2662484879308105,0.1953790636823984
"furuqzibumehew",28666,220,1,False,False,"",""
"axdimodpevtiqdeken",28667,220,1,False,False,"",""
"furuqzibumehew",28668,220,1,False,False,"",""
"itseidlaelextu",28669,220,1,False,False,"",""
"itseidlaelextu",28670,220,1,False,False,"",""
"itseidlaelextu",28671,220,1,False,False,"",""
"itseidlaelextu",28672,220,1,False,False,"",""
"itseidlaelextu",28673,220,1,False,False,"",""
"itseidlaelextu",28674,220,1,False,False,"",""
"wawaseguadtimuj",28675,220,1,False,False,"",""
"itseidlaelextu",28676,220,1,False,False,"",""
"itseidlaelextu",28677,220,1,False,False,"",""
"itseidlaelextu",28678,220,1,False,False,"",""
"itseidlaelextu",28679,220,1,False,False,"",""
"wawaseguadtimuj",28680,658,1,False,False,"",""
"tihihdi",28681,658,1,False,False,"",""
"selcholemusowitirqua",28682,658,1,False,False,"",""
"furuqzibumehew",28683,658,1,False,False,"",""
"wawaseguadtimuj",28684,658,1,False,False,"",""
"essatetig",28685,658,2,True,True,7.42697475210611,1.623166539181811
"furuqzibumehew",28686,658,1,False,False,"",""
"axdimodpevtiqdeken",28687,658,1,False,False,"",""
"furuqzibumehew",28688,658,1,False,False,"",""
"itseidlaelextu",28689,658,1,False,False,"",""
"itseidlaelextu",28690,658,1,False,False,"",""
"itseidlaelextu",28691,658,1,False,False,"",""
"itseidlaelextu",28692,658,1,False,False,"",""
"itseidlaelextu",28693,658,1,False,False,"",""
"itseidlaelextu",28694,658,1,False,False,"",""
"wawaseguadtimuj",28695,658,1,False,False,"",""
"itseidlaelextu",28696,658,1,False,False,"",""
"itseidlaelextu",28697,658,1,False,False,"",""
"itseidlaelextu",28698,658,1,False,False,"",""
"itseidlaelextu",28699,658,1,False,False,"",""
"wawaseguadtimuj",28700,362,2,True,True,13.743016456203959,4.96451242164452
"tihihdi",28701,362,1,False,False,"",""
"selcholemusowitirqua",28702,362,1,False,False,"",""
"furuqzibumehew",28703,362,1,False,False,"",""
"wawaseguadtimuj",28704,362,2,True,True,8.128673763603164,2.2508708629550833
"essatetig",28705,362,2,True,True,13.274101500930813,1.9023911276205732
"furuqzibumehew",28706,362,1,False,False,"",""
"axdimodpevtiqdeken",28707,362,1,False,False,"",""
"furuqzibumehew",28708,362,1,False,False,"",""
"itseidlaelextu",28709,362,1,False,False,"",""
"itseidlaelextu",28710,362,1,False,False,"",""
"itseidlaelextu",28711,362,1,False,False,"",""
"itseidlaelextu",28712,362,1,False,False,"",""
"itseidlaelextu",28713,362,1,False,False,"",""
"itseidlaelextu",28714,362,1,False,False,"",""
"wawaseguadtimuj",28715,362,2,True,True,12.796657504053004,3.3568829679537306
"itseidlaelextu",28716,362,1,False,False,"",""
"itseidlaelextu",28717,362,1,False,False,"",""
"itseidlaelextu",28718,362,1,False,False,"",""
"itseidlaelextu",28719,362,1,False,False,"",""
"wawaseguadtimuj",28720,1734,1,False,False,"",""
"tihihdi",28721,1734,1,False,False,"",""
"selcholemusowitirqua",28722,1734,1,False,False,"",""
"furuqzibumehew",28723,1734,1,False,False,"",""
"wawaseguadtimuj",28724,1734,2,True,True,36.76619928966307,9.156915042290455
"essatetig",28725,1734,2,True,True,37.32318418710592,8.413742008071317
"furuqzibumehew",28726,1734,1,False,False,"",""
"axdimodpevtiqdeken",28727,1734,1,False,False,"",""
"furuqzibumehew",28728,1734,1,False,False,"",""
"itseidlaelextu",28729,1734,1,False,False,"",""
"itseidlaelextu",28730,1734,1,False,False,"",""
"itseidlaelextu",28731,1734,1,False,False,"",""
"itseidlaelextu",28732,1734,1,False,False,"",""
"itseidlaelextu",28733,1734,1,False,False,"",""
"itseidlaelextu",28734,1734,1,False,False,"",""
"wawaseguadtimuj",28735,1734,1,False,False,"",""
"itseidlaelextu",28736,1734,1,False,False,"",""
"itseidlaelextu",28737,1734,1,False,False,"",""
"itseidlaelextu",28738,1734,1,False,False,"",""
"itseidlaelextu",28739,1734,1,False,False,"",""
"wawaseguadtimuj",28740,1065,2,True,True,13.602417001455201,5.9774499495410085
"tihihdi",28741,1065,2,True,True,17.855551423580618,5.789416493590172
"selcholemusowitirqua",28742,1065,2,True,True,26.50059986645113,15.509947648762328
"furuqzibumehew",28743,1065,2,True,True,14.081521342158128,7.817510500562325
"wawaseguadtimuj",28744,1065,4,True,True,"",""
"essatetig",28745,1065,2,True,True,40.722045461114824,9.76782593210198
"furuqzibumehew",28746,1065,2,True,True,14.897662228935571,9.495015832989997
"axdimodpevtiqdeken",28747,1065,2,True,False,23.75829444277282,7.2879070165020705
"furuqzibumehew",28748,1065,2,True,True,13.503343261678422,8.000821745524918
"itseidlaelextu",28749,1065,1,False,False,"",""
"itseidlaelextu",28750,1065,1,False,False,"",""
"itseidlaelextu",28751,1065,1,False,False,"",""
"itseidlaelextu",28752,1065,1,False,False,"",""
"itseidlaelextu",28753,1065,1,False,False,"",""
"itseidlaelextu",28754,1065,1,False,False,"",""
"wawaseguadtimuj",28755,1065,2,True,True,15.892821956742692,4.67718431084918
"itseidlaelextu",28756,1065,1,False,False,"",""
"itseidlaelextu",28757,1065,1,False,False,"",""
"itseidlaelextu",28758,1065,1,False,False,"",""
"itseidlaelextu",28759,1065,1,False,False,"",""
"wawaseguadtimuj",28760,2338,1,False,False,"",""
"tihihdi",28761,2338,1,False,False,"",""
"selcholemusowitirqua",28762,2338,1,False,False,"",""
"furuqzibumehew",28763,2338,1,False,False,"",""
"wawaseguadtimuj",28764,2338,1,False,False,"",""
"essatetig",28765,2338,2,True,True,7.99503924568506,1.3947593746838693
"furuqzibumehew",28766,2338,1,False,False,"",""
"axdimodpevtiqdeken",28767,2338,1,False,False,"",""
"furuqzibumehew",28768,2338,1,False,False,"",""
"itseidlaelextu",28769,2338,1,False,False,"",""
"itseidlaelextu",28770,2338,1,False,False,"",""
"itseidlaelextu",28771,2338,1,False,False,"",""
"itseidlaelextu",28772,2338,1,False,False,"",""
"itseidlaelextu",28773,2338,1,False,False,"",""
"itseidlaelextu",28774,2338,1,False,False,"",""
"wawaseguadtimuj",28775,2338,1,False,False,"",""
"itseidlaelextu",28776,2338,1,False,False,"",""
"itseidlaelextu",28777,2338,1,False,False,"",""
"itseidlaelextu",28778,2338,1,False,False,"",""
"itseidlaelextu",28779,2338,1,False,False,"",""
"wawaseguadtimuj",28780,2046,1,False,False,"",""
"tihihdi",28781,2046,1,False,False,"",""
"selcholemusowitirqua",28782,2046,1,False,False,"",""
"furuqzibumehew",28783,2046,1,False,False,"",""
"wawaseguadtimuj",28784,2046,1,False,False,"",""
"essatetig",28785,2046,2,True,True,14.816327138971946,4.079526654172158
"furuqzibumehew",28786,2046,1,False,False,"",""
"axdimodpevtiqdeken",28787,2046,1,False,False,"",""
"furuqzibumehew",28788,2046,1,False,False,"",""
"itseidlaelextu",28789,2046,1,False,False,"",""
"itseidlaelextu",28790,2046,1,False,False,"",""
"itseidlaelextu",28791,2046,1,False,False,"",""
"itseidlaelextu",28792,2046,1,False,False,"",""
"itseidlaelextu",28793,2046,1,False,False,"",""
"itseidlaelextu",28794,2046,1,False,False,"",""
"wawaseguadtimuj",28795,2046,1,False,False,"",""
"itseidlaelextu",28796,2046,1,False,False,"",""
"itseidlaelextu",28797,2046,1,False,False,"",""
"itseidlaelextu",28798,2046,1,False,False,"",""
"itseidlaelextu",28799,2046,1,False,False,"",""
"itseidlaelextu",28800,233,1,False,False,"",""
"axdimodpevtiqdeken",28801,233,1,False,False,"",""
"itseidlaelextu",28802,233,1,False,False,"",""
"itseidlaelextu",28803,233,1,False,False,"",""
"itseidlaelextu",28804,233,1,False,False,"",""
"itseidlaelextu",28805,233,1,False,False,"",""
"itseidlaelextu",28806,233,1,False,False,"",""
"itseidlaelextu",28807,233,1,False,False,"",""
"itseidlaelextu",28808,233,1,False,False,"",""
"wudigpeqariquedorut",28809,233,1,False,False,"",""
"itseidlaelextu",28810,233,1,False,False,"",""
"itseidlaelextu",28811,233,1,False,False,"",""
"itseidlaelextu",28812,233,1,False,False,"",""
"itseidlaelextu",28813,233,1,False,False,"",""
"itseidlaelextu",28814,233,1,False,False,"",""
"dirohwedlesdarla",28815,233,1,False,False,"",""
"quaemboizniluganic",28816,233,1,False,False,"",""
"essatetig",28817,233,2,True,True,7.1333531521268005,0.9927723513916717
"furuqzibumehew",28818,233,1,False,False,"",""
"wawaseguadtimuj",28819,233,1,False,False,"",""
"itseidlaelextu",28820,1662,1,False,False,"",""
"axdimodpevtiqdeken",28821,1662,2,True,False,23.75829444277282,6.73333149009375
"itseidlaelextu",28822,1662,1,False,False,"",""
"itseidlaelextu",28823,1662,1,False,False,"",""
"itseidlaelextu",28824,1662,1,False,False,"",""
"itseidlaelextu",28825,1662,1,False,False,"",""
"itseidlaelextu",28826,1662,1,False,False,"",""
"itseidlaelextu",28827,1662,1,False,False,"",""
"itseidlaelextu",28828,1662,1,False,False,"",""
"wudigpeqariquedorut",28829,1662,2,True,False,23.75829444277282,7.471274116316434
"itseidlaelextu",28830,1662,1,False,False,"",""
"itseidlaelextu",28831,1662,1,False,False,"",""
"itseidlaelextu",28832,1662,1,False,False,"",""
"itseidlaelextu",28833,1662,1,False,False,"",""
"itseidlaelextu",28834,1662,1,False,False,"",""
"dirohwedlesdarla",28835,1662,2,True,True,22.786287676503893,8.534286321955943
"quaemboizniluganic",28836,1662,1,False,True,"",""
"essatetig",28837,1662,2,True,True,23.83168730964028,9.116544487789215
"furuqzibumehew",28838,1662,2,True,True,18.90856921159155,11.43264855672222
"wawaseguadtimuj",28839,1662,4,True,True,"",""
"itseidlaelextu",28840,1399,1,False,False,"",""
"axdimodpevtiqdeken",28841,1399,1,False,False,"",""
"itseidlaelextu",28842,1399,1,False,False,"",""
"itseidlaelextu",28843,1399,1,False,False,"",""
"itseidlaelextu",28844,1399,1,False,False,"",""
"itseidlaelextu",28845,1399,1,False,False,"",""
"itseidlaelextu",28846,1399,1,False,False,"",""
"itseidlaelextu",28847,1399,1,False,False,"",""
"itseidlaelextu",28848,1399,1,False,False,"",""
"wudigpeqariquedorut",28849,1399,1,False,False,"",""
"itseidlaelextu",28850,1399,1,False,False,"",""
"itseidlaelextu",28851,1399,1,False,False,"",""
"itseidlaelextu",28852,1399,1,False,False,"",""
"itseidlaelextu",28853,1399,1,False,False,"",""
"itseidlaelextu",28854,1399,1,False,False,"",""
"dirohwedlesdarla",28855,1399,1,False,False,"",""
"quaemboizniluganic",28856,1399,1,False,False,"",""
"essatetig",28857,1399,2,True,True,5.431018952989211,0.7938184829917979
"furuqzibumehew",28858,1399,1,False,False,"",""
"wawaseguadtimuj",28859,1399,1,False,False,"",""
"itseidlaelextu",28860,377,1,False,False,"",""
"axdimodpevtiqdeken",28861,377,1,False,False,"",""
"itseidlaelextu",28862,377,1,False,False,"",""
"itseidlaelextu",28863,377,1,False,False,"",""
"itseidlaelextu",28864,377,1,False,False,"",""
"itseidlaelextu",28865,377,1,False,False,"",""
"itseidlaelextu",28866,377,1,False,False,"",""
"itseidlaelextu",28867,377,1,False,False,"",""
"itseidlaelextu",28868,377,1,False,False,"",""
"wudigpeqariquedorut",28869,377,1,False,False,"",""
"itseidlaelextu",28870,377,1,False,False,"",""
"itseidlaelextu",28871,377,1,False,False,"",""
"itseidlaelextu",28872,377,1,False,False,"",""
"itseidlaelextu",28873,377,1,False,False,"",""
"itseidlaelextu",28874,377,1,False,False,"",""
"dirohwedlesdarla",28875,377,2,True,True,11.562591246149683,2.0769079356827755
"quaemboizniluganic",28876,377,1,False,False,"",""
"essatetig",28877,377,2,True,True,5.074144254887071,0.6838267228820641
"furuqzibumehew",28878,377,1,False,False,"",""
"wawaseguadtimuj",28879,377,1,False,False,"",""
"itseidlaelextu",28880,354,1,False,False,"",""
"axdimodpevtiqdeken",28881,354,2,False,False,26.224796356384214,23.75829444277283
"itseidlaelextu",28882,354,1,False,False,"",""
"itseidlaelextu",28883,354,1,False,False,"",""
"itseidlaelextu",28884,354,1,False,False,"",""
"itseidlaelextu",28885,354,1,False,False,"",""
"itseidlaelextu",28886,354,1,False,False,"",""
"itseidlaelextu",28887,354,1,False,False,"",""
"itseidlaelextu",28888,354,1,False,False,"",""
"wudigpeqariquedorut",28889,354,2,True,False,23.75829444277283,4.8500793323321725
"itseidlaelextu",28890,354,1,False,False,"",""
"itseidlaelextu",28891,354,1,False,False,"",""
"itseidlaelextu",28892,354,1,False,False,"",""
"itseidlaelextu",28893,354,1,False,False,"",""
"itseidlaelextu",28894,354,1,False,False,"",""
"dirohwedlesdarla",28895,354,2,True,False,23.75829444277283,7.2947331728704885
"quaemboizniluganic",28896,354,1,False,True,"",""
"essatetig",28897,354,2,True,True,15.278535153768651,3.6036306214392604
"furuqzibumehew",28898,354,2,True,True,13.355242718176394,7.268521326786004
"wawaseguadtimuj",28899,354,4,True,True,"",""
"itseidlaelextu",28900,821,1,False,False,"",""
"axdimodpevtiqdeken",28901,821,2,True,False,23.75829444277282,11.667336888448812
"itseidlaelextu",28902,821,1,False,False,"",""
"itseidlaelextu",28903,821,1,False,False,"",""
"itseidlaelextu",28904,821,1,False,False,"",""
"itseidlaelextu",28905,821,1,False,False,"",""
"itseidlaelextu",28906,821,1,False,False,"",""
"itseidlaelextu",28907,821,1,False,False,"",""
"itseidlaelextu",28908,821,1,False,False,"",""
"wudigpeqariquedorut",28909,821,2,True,True,33.931973136383306,8.362589112085926
"itseidlaelextu",28910,821,1,False,False,"",""
"itseidlaelextu",28911,821,1,False,False,"",""
"itseidlaelextu",28912,821,1,False,False,"",""
"itseidlaelextu",28913,821,1,False,False,"",""
"itseidlaelextu",28914,821,1,False,False,"",""
"dirohwedlesdarla",28915,821,2,True,True,26.243933395870503,11.12054416838799
"quaemboizniluganic",28916,821,1,False,True,"",""
"essatetig",28917,821,2,True,True,32.67621326326512,7.369313936746454
"furuqzibumehew",28918,821,2,True,True,21.895283187386628,11.692960777110734
"wawaseguadtimuj",28919,821,4,True,True,"",""
"itseidlaelextu",28920,2089,1,False,False,"",""
"axdimodpevtiqdeken",28921,2089,1,False,False,"",""
"itseidlaelextu",28922,2089,1,False,False,"",""
"itseidlaelextu",28923,2089,1,False,False,"",""
"itseidlaelextu",28924,2089,1,False,False,"",""
"itseidlaelextu",28925,2089,1,False,False,"",""
"itseidlaelextu",28926,2089,1,False,False,"",""
"itseidlaelextu",28927,2089,1,False,False,"",""
"itseidlaelextu",28928,2089,1,False,False,"",""
"wudigpeqariquedorut",28929,2089,2,True,True,16.019811473793514,4.581473129353869
"itseidlaelextu",28930,2089,1,False,False,"",""
"itseidlaelextu",28931,2089,1,False,False,"",""
"itseidlaelextu",28932,2089,1,False,False,"",""
"itseidlaelextu",28933,2089,1,False,False,"",""
"itseidlaelextu",28934,2089,1,False,False,"",""
"dirohwedlesdarla",28935,2089,1,False,False,"",""
"quaemboizniluganic",28936,2089,1,False,True,"",""
"essatetig",28937,2089,2,True,True,5.092787393917207,0.6361081451806075
"furuqzibumehew",28938,2089,1,False,False,"",""
"wawaseguadtimuj",28939,2089,2,True,True,20.007426671160463,8.180420944067796
"itseidlaelextu",28940,43,1,False,False,"",""
"axdimodpevtiqdeken",28941,43,2,True,False,23.75829444277283,4.260204530260562
"itseidlaelextu",28942,43,1,False,False,"",""
"itseidlaelextu",28943,43,1,False,False,"",""
